spotify_song_id,danceability,acousticness,valence,tempo,energy,time_signature,mode,loudness,key,id
7tmMH4uaiTHK7dsRNybAne,0.223,0.891,0.0733,83.764,0.00174,4,0,-21.694,11,1000
0BSJ1iQEmGibLCPMHGtdo7,0.62,0.636,0.2,150.379,0.318,4,1,-15.88,1,1001
6FAQCRweDsFmh6qeknuZFU,0.176,0.827,0.102,68.656,0.347,4,0,-14.568,1,1002
2y1cW84gbL4ghBD2HwcQ3x,0.669,0.0181,0.636,116.955,0.885,4,0,-7.08,7,1003
2oSz7BJox5M83ePFL7Ql2E,0.442,0.494,0.244,122.935,0.661,4,1,-9.569,0,1004
7hyAAjHZaDWSPDzlUYNUIa,0.217,0.989,0.174,85.279,0.00572,4,1,-30.767,2,1005
40UlFC0dIxv7lAEJaPZLnm,0.525,0.958,0.0785,179.956,0.366,4,1,-16.488,0,1006
1JfyhapKDVF6e6U5HXn3Fd,0.253,0.0723,0.33,74.314,0.694,4,1,-7.235,7,1007
6i8l7jXCRJUuJwO8GbJa3X,0.161,0.816,0.0375,142.574,0.0299,5,1,-31.326,7,1008
6knzYloG0x3MroAhnLVLGe,0.554,0.961,0.0367,99.998,0.172,4,0,-16.894,3,1009
4VWQmst41vVCyCODGtI6Sj,0.102,0.79,0.0333,75.09,0.304,4,0,-17.3,9,1010
6CAybDMAgdHrwlP8mIFxSG,0.111,0.423,0.037,167.763,0.288,4,0,-12.564,5,1011
3Yddrcaam57PhLoib81JGD,0.232,0.74,0.0397,90.079,0.329,4,1,-16.999,10,1012
3md3vi2KPEjP6hk4Rs21oV,0.508,0.747,0.287,159.992,0.38,4,1,-18.242,11,1013
6zYBmqPOc1vB5R4WekqlkR,0.296,0.0133,0.0361,117.268,0.471,3,1,-13.293,0,1014
6aQiLZNDKkxokr6PGyBULg,0.167,0.896,0.0312,112.517,0.32,4,0,-15.665,8,1015
1LIEUXGvj68507oDhvInm8,0.461,0.221,0.0389,82.376,0.391,4,0,-10.292,6,1016
11aA1ZPw3JP3oyXO6k4mPC,0.119,0.957,0.0275,74.802,0.0355,4,1,-34.384,1,1017
08PetOZf03tZyFxXJB3F5R,0.0598,0.0404,0.0625,64.075,0.425,3,0,-9.701,8,1018
12z7tzCVUt3pLNXADhQitk,0.157,0.978,0.153,67.114,0.0297,4,1,-38.731,3,1019
1EyupM39n6HOurSiFfzYbC,0.315,0.0113,0.0276,80.026,0.242,4,1,-14.965,5,1020
4gglp4mdtiFJk996t0II7s,0.254,0.921,0.419,214.744,0.0652,4,0,-32.599,10,1021
63FmCXIc4lmEq9fNqGkQ57,0.617,0.463,0.521,135.277,0.849,4,1,-10.123,1,1022
3FoozOVAViraoaiCQpjE2U,0.116,0.98,0.0434,76.834,0.0844,4,1,-30.308,7,1023
2pQV1J8zokISM1Ew5uSGI1,0.434,0.892,0.0594,139.884,0.305,4,1,-18.173,7,1024
0gbKg7L36GzPZ93aQDVHvV,0.571,0.902,0.243,140.012,0.324,4,0,-20.809,4,1025
28w3OZiwt3XJd4B3ErUch1,0.353,0.94,0.0375,147.971,0.285,4,1,-18.018,2,1026
2iNGWKnBw3qbrlBT9lHb7I,0.248,0.143,0.0754,99.903,0.435,4,1,-13.587,0,1027
0cDjlYNENwEuagaG3MoTeP,0.465,0.873,0.16,120.009,0.449,4,0,-9.55,10,1028
44VAp0xmmV3DVoIe3Hs7V1,0.483,0.147,0.203,167.823,0.617,3,0,-8.464,10,1029
0RkilKhJ6XYd6jZkeVkrxB,0.284,0.121,0.038,92.742,0.384,4,0,-11.907,11,1030
338gVNQ6VrY846H6pfy83N,0.101,0.932,0.0359,89.998,0.447,4,1,-17.367,11,1031
3VxLqVKyWp3KL0MTzZKUCM,0.629,0.0152,0.578,140.067,0.802,4,0,-8.32,6,1032
0jbSaD24FqFwalit6jOxxw,0.275,0.903,0.0464,107.92,0.218,4,1,-16.693,0,1033
4cK52WJ9gD5M3VrJoZvhaN,0.458,0.65,0.0983,196.142,0.709,5,0,-14.342,5,1034
6VctxfHGtzDFoMty7raTlX,0.34,0.00301,0.0389,174.038,0.747,4,1,-10.218,2,1035
6djrtIk0n1y41sRM9LOsLe,0.211,0.236,0.0387,117.563,0.47,4,1,-18.931,11,1036
6jJsblcyTZDx1AGVik3VEb,0.508,0.00167,0.0828,170.0,0.713,4,1,-9.089,2,1037
70RJ8ZttRmTieexbqtrRRf,0.535,0.464,0.259,90.005,0.821,4,1,-9.493,5,1038
0KRiLi2ucbIxkrD24TaiWM,0.365,0.0698,0.0978,99.963,0.802,3,1,-12.244,7,1039
2Ti4NFS26EdjvL57RPjkY6,0.196,0.969,0.322,70.48,0.00407,4,1,-21.356,0,1040
0rHCW5eZ35QmQNVYyozAnZ,0.247,0.919,0.0887,169.606,0.0392,3,1,-28.219,2,1041
1QHsxmNEjog9mM5WFbq4eZ,0.725,0.847,0.81,114.51,0.42,4,1,-17.653,0,1042
1R8yRnLBJJbPPwLBZgEcp9,0.535,0.946,0.171,120.099,0.417,4,1,-12.651,3,1043
1fjJTD5fICon4roxZO0jsB,0.425,0.902,0.122,109.369,0.117,3,1,-27.032,7,1044
1tzXb0kRm7DA45EUen0TqM,0.065,0.761,0.0357,52.952,0.172,4,1,-22.823,10,1045
5tDoMV45rlaqdhc4pMt0vN,0.566,0.00748,0.266,75.983,0.556,4,1,-9.312,0,1046
5aNuPgou6IsV49mVfGKR08,0.356,0.902,0.115,89.994,0.284,4,0,-14.216,4,1047
7aD3SBHCmZRnXxU2vYaEEQ,0.38,0.878,0.0619,67.636,0.186,3,1,-24.696,2,1048
44XF19WDSmEgCq1IuW2NmA,0.121,0.983,0.0376,91.853,0.249,5,1,-17.92,7,1049
4SxoponB2oxqjuOSNYhTjb,0.701,0.102,0.586,109.995,0.557,4,1,-8.816,9,1050
0gch6AYwzLRfoJWci08vsp,0.772,0.962,0.0839,121.801,0.127,4,1,-23.937,10,1051
6H179fTdaQXT4QHnNxNX4D,0.478,0.991,0.219,84.493,0.0267,1,1,-24.094,7,1052
2lJ4d8MCT6ZlDRHKJ1br14,0.64,0.395,0.364,119.042,0.844,4,0,-8.412,2,1053
454PvA7LkC77oZRwPqcdP6,0.415,0.659,0.264,179.924,0.555,4,0,-14.565,7,1054
59mPtENUbTN0XgCOyTala3,0.532,0.00392,0.0376,130.027,0.282,4,0,-16.753,7,1055
1fnM86DDTDWYpumRJqLSfU,0.671,0.000714,0.525,99.875,0.548,4,1,-7.921,9,1056
7swx5xLemJWVosynhueQ4Z,0.56,0.501,0.149,123.985,0.613,4,0,-14.778,7,1057
3RBNH03JnXGgQGkNqzYiEw,0.248,0.917,0.0365,91.256,0.385,4,0,-19.063,0,1058
5pLH14MF7d57lyp22N411u,0.634,0.802,0.0978,166.002,0.428,4,0,-17.805,4,1059
3SDPAZNkmiYd7MhEPei55T,0.54,0.41,0.0755,139.953,0.338,5,0,-15.168,4,1060
6M2JXcfJK9bQyVuvHvXo73,0.17,0.92,0.046,73.51,0.0442,3,1,-28.229,3,1061
4TJTRqF9Mb0GD0cO8bARpp,0.084,0.89,0.0348,70.603,0.244,4,1,-17.788,2,1062
43pCqQhPC4srh7WFL9u4tr,0.623,0.0113,0.224,99.906,0.729,4,1,-8.722,7,1063
7yqKXk9XNLMmPahxpK8pAo,0.103,0.777,0.0273,91.304,0.131,4,0,-18.701,3,1064
1zMIe9dDMpCuX60A61JSEk,0.126,0.219,0.0364,97.844,0.151,4,1,-19.724,10,1065
00z9Rax2KTHqKLKYnGHzNk,0.608,0.0201,0.0768,101.604,0.746,4,0,-12.89,1,1066
6PcuC1LuoldUcOGegswbQp,0.631,0.216,0.439,138.031,0.586,4,0,-9.104,7,1067
2SD75djCvrho74KDWD9YgY,0.522,0.544,0.0388,120.031,0.636,4,1,-9.972,1,1068
4SBOJH1IRqVHAf5TviXspr,0.348,0.647,0.21,164.249,0.579,4,0,-11.219,11,1069
5Lf5Up7cAooDveifotRDBA,0.177,0.873,0.124,91.075,0.565,4,0,-13.544,2,1070
4y2SYiIoeWPLLL0J9VQRCY,0.108,0.215,0.0302,76.105,0.0792,4,1,-20.99,0,1071
69eD0IfAqEIUnKX63Npksy,0.0926,0.978,0.0332,69.02,0.00839,1,1,-33.854,8,1072
3ShFoNEjHXDpGEWDdrwVTy,0.638,0.0301,0.185,100.009,0.387,4,1,-15.504,0,1073
3RruEbLlmaGLGjYVzNtYVZ,0.173,0.884,0.0344,87.764,0.128,3,1,-33.835,7,1074
7yoQyZXnpRbh7k78dzWO00,0.603,0.771,0.0581,169.963,0.338,4,0,-13.858,8,1075
5KlY47pQ9gQh5ecWbsk859,0.2,0.677,0.109,120.03,0.327,5,1,-15.614,7,1076
0RMsGMzDJuTXllcYs4a3Nr,0.0607,0.282,0.0512,50.341,0.0948,4,1,-16.852,0,1077
6vo5a9n1HWYroioj7k6gZS,0.342,0.992,0.117,100.022,0.0314,4,0,-25.319,3,1078
3vlClkZKb5SI3aRJpDVR2B,0.571,0.082,0.288,150.003,0.616,4,1,-10.159,1,1079
0Jc2SfIHv63JNsUZpunh54,0.179,0.852,0.0399,124.266,0.167,3,1,-23.408,1,1080
6lNUewdE3ZY4vUMxXpHtIC,0.251,0.921,0.131,85.185,0.0754,3,0,-20.139,10,1081
0URA5PvjEc0RljIzCTtrXU,0.306,0.418,0.286,117.312,0.25,3,1,-12.989,3,1082
2eHP1tEq6DFVqJslJPPLSF,0.379,0.996,0.0579,133.904,0.0754,3,1,-23.386,0,1083
1ZSGpxA5iWozqbeK83zt3w,0.0881,0.996,0.0312,167.231,0.0241,3,1,-28.586,3,1084
4MYjbvSyqOGWXZBGRHVRtU,0.531,0.873,0.145,90.047,0.441,4,0,-13.216,9,1085
7hdrXbkikkLSJ3tOjtXSFA,0.0997,0.959,0.0371,177.039,0.0624,4,0,-27.163,9,1086
6DlwrwFyx6kJqU4Um8sQAu,0.132,0.982,0.051,66.526,0.0333,3,0,-29.937,9,1087
4d7ykbG4a7mOxKr9garuo4,0.159,0.714,0.0953,173.364,0.227,3,0,-18.419,10,1088
32bhoLm6qwLD1n7rG3S0AM,0.283,0.973,0.0613,70.337,0.209,4,1,-20.193,9,1089
3qUHR80cjmkJEHk8YB4hdh,0.222,0.738,0.0392,71.214,0.114,4,0,-18.858,4,1090
6TFBrM9IRY2VTgaEzgJ0Mp,0.077,0.954,0.101,82.868,0.0453,4,0,-14.483,11,1091
4TrCvd1PrqI14lZb7tEtYo,0.0629,0.955,0.0324,67.25,0.0718,5,0,-24.789,8,1092
7D466lnRuZn7ImPPnSgDoe,0.376,0.494,0.0617,62.516,0.306,4,0,-14.615,9,1093
24JQck13lYuUCMKHHu6mWM,0.317,0.7,0.114,123.893,0.123,3,1,-25.45,3,1094
6cM0HFtya8EQFC5thCswo8,0.305,0.942,0.136,70.052,0.249,4,1,-16.451,2,1095
2Zq7wouWrjEAzjAoYv0Ldb,0.509,0.972,0.503,117.896,0.457,1,0,-13.885,9,1096
4XxbBFfKlXY2E5PN3dHAfz,0.565,0.0703,0.298,132.937,0.547,4,0,-11.107,11,1097
5rJy76PvwuLJcfOre5i4lG,0.0635,0.941,0.0311,65.983,0.064,3,0,-28.591,10,1098
33x5orlhgXWVIVCHnqfs8S,0.334,0.991,0.109,139.466,0.0842,4,1,-24.786,2,1099
19DwRnHP34VslEYBQxsOeX,0.184,0.417,0.0759,139.303,0.346,3,1,-11.304,1,1100
4bBs07tSkVLzETwbgPlxdl,0.356,0.726,0.214,66.653,0.0385,4,0,-31.069,8,1101
6L2qOC5H903Mo5YCVK6FkL,0.156,0.916,0.0866,139.544,0.0448,4,0,-31.912,2,1102
01OXa5tVuCssU6j8TY7kxr,0.347,0.0931,0.229,80.242,0.209,4,1,-15.268,5,1103
7Cg3F9ZsZ2TYUnlza49NYh,0.542,0.173,0.674,94.031,0.749,4,0,-8.333,6,1104
0Vl8bCecLR1t49sQmCubbH,0.114,0.909,0.0624,88.846,0.257,3,1,-14.266,0,1105
4HtQh7yGEA6DGeLblOkHWF,0.0647,0.951,0.111,68.507,0.268,4,1,-23.71,0,1106
0cQ8UYt71w8QMVZbBcKI74,0.0634,0.993,0.0357,71.358,0.141,4,0,-21.686,10,1107
6SPEz0BUmkCe0uuSRgQGaB,0.292,0.94,0.0362,149.964,0.0832,4,0,-20.769,1,1108
75bbC5jY6weR6ILscRZ8y2,0.187,0.304,0.0722,97.049,0.0767,3,1,-25.027,2,1109
0u8yFQAHzS9oooREFjDas3,0.541,0.0128,0.109,156.005,0.64,4,0,-11.585,4,1110
37PpArxK8BRrJqBjTaVobJ,0.118,0.979,0.0384,185.702,0.221,4,1,-13.889,0,1111
5woh1sxJAvif6YheMtAdid,0.544,0.516,0.0395,100.007,0.529,4,0,-17.245,11,1112
3szv1wBCcMXFx7GdPNm721,0.184,0.482,0.0637,63.158,0.0653,3,1,-30.397,3,1113
3YuNDk4Siu9P5IG3swx9Cr,0.624,0.000782,0.606,144.087,0.875,3,1,-9.152,7,1114
5ibLVezK2NlPSq2CBaNl91,0.561,0.185,0.0484,187.935,0.693,4,1,-14.604,1,1115
1tYiY1wABYqO4JQGijFPHr,0.74,0.524,0.275,89.986,0.289,4,0,-15.443,6,1116
3NaydPEwW6AfudkkqlUina,0.23,0.983,0.0539,132.667,0.0698,4,0,-20.62,0,1117
6OVGIvAMeq5LCl2ye1Zqbo,0.245,0.939,0.0818,67.921,0.097,3,1,-28.607,10,1118
1aSEOdNv7wkOEjGhjHQ38U,0.197,0.919,0.0601,141.343,0.171,4,1,-21.379,0,1119
7jG5myIiEYVfHPfEGTf8K0,0.461,0.0437,0.0838,107.049,0.504,4,0,-9.963,3,1120
4xxIMjx6sNmRgJx7fJ7ihg,0.241,0.992,0.0839,73.218,0.0152,3,1,-23.109,0,1121
5flfMuWgy6PeUpIHRipms8,0.829,0.347,0.453,131.968,0.974,4,1,-9.515,0,1122
7nYMfpuaqyZP96xW2YnPlh,0.687,0.461,0.195,99.99,0.57,4,0,-9.319,8,1123
27W7GHUgfezHQ8krRZUfeX,0.308,0.836,0.114,118.38,0.468,3,0,-17.676,0,1124
1mYSMAwkWR1uB6OXAQQTNM,0.258,0.971,0.0359,66.507,0.0422,4,0,-27.797,10,1125
4ZSSNbpSnnm1wwayrOJZwl,0.205,0.975,0.283,71.556,0.0979,4,1,-23.625,0,1126
1FXNWPKo8AhjKKYHV9tMnK,0.0884,0.00643,0.0393,81.981,0.267,4,1,-18.685,4,1127
6v7oLEcOyjLodHTYKmYfFr,0.145,0.812,0.0286,137.908,0.0458,5,1,-20.909,1,1128
5CpWIAu8pYeLt9xW0En9DM,0.245,0.48,0.0487,108.68,0.425,3,0,-14.924,2,1129
3ptjG1PWsdYkJO4vpRCaIG,0.473,0.892,0.384,178.129,0.0244,4,1,-26.046,2,1130
25N6tLYS1uFJ3c5lsXV3y1,0.281,0.606,0.034,120.506,0.477,4,0,-8.921,5,1131
5gn9IqQUD4tHb6MD6gWZD2,0.193,0.902,0.105,80.763,0.112,3,0,-21.582,11,1132
2yRPnq7EUV8mVBpOOK9jc3,0.288,0.883,0.0348,128.017,0.266,4,0,-17.16,10,1133
5FcBYOtinloGkZwFwpPdnD,0.667,0.266,0.166,98.6,0.715,4,1,-9.733,2,1134
0dUzP2YWwPpqKjVkd4sXcx,0.176,0.905,0.0324,70.439,0.0851,4,1,-26.228,11,1135
2TQUwneF44GKF53znZvU9E,0.617,0.975,0.0398,132.016,0.084,4,1,-25.55,7,1136
7Lcxhk6fLD4Cm1CM0gr5qJ,0.735,0.988,0.28,120.346,0.0145,3,1,-22.338,6,1137
49y78l709VxMkIcq7jUJKN,0.576,0.973,0.812,111.324,0.275,4,0,-23.139,5,1138
5omoZuexWhyFQyh8h92fof,0.529,0.0142,0.0548,171.957,0.559,4,0,-13.692,3,1139
5Cl0qqNefhXVfag5RwQ0X8,0.2,0.739,0.0539,119.907,0.407,4,0,-13.879,9,1140
6pahoBeQNNAJq6aT5QfizL,0.19,0.445,0.108,127.44,0.413,3,1,-15.479,1,1141
5D3ulmylqbHaIwLHykdmZK,0.453,0.249,0.152,90.01,0.792,4,0,-13.768,4,1142
7zg7jfg0GtxoP3bKwQC1Al,0.577,0.782,0.13,160.024,0.526,4,0,-9.957,9,1143
0vUKSQvNb3ntbuFy1h2r2O,0.269,0.0902,0.0437,112.026,0.27,3,1,-12.061,7,1144
5hbTbKQXJuZ0qFVerk6jRp,0.0736,0.969,0.0346,78.008,0.0983,4,1,-21.111,11,1145
1zeqghK8uQXeEbIQJna4NX,0.287,0.929,0.0374,65.648,0.0514,3,0,-27.976,6,1146
0fZXClbtHvHG0FDWpQy1wg,0.0674,0.956,0.0377,70.067,0.0574,5,1,-27.226,4,1147
3RoQX4ou3qYEASsuC7YAWD,0.187,0.606,0.0763,110.6,0.411,4,0,-12.058,2,1148
7FYbiwCEaxSEp2iAeteqUJ,0.14,0.376,0.0336,140.441,0.0925,4,1,-22.711,2,1149
2GaBIo60YfRmNJ5iuTFFBZ,0.134,0.362,0.0327,149.468,0.264,4,0,-22.38,0,1150
2RQIQtothw4tp854k911cY,0.0891,0.891,0.0367,85.913,0.222,4,1,-16.671,8,1151
0CHT5bkpoltr0CLS1ThqYb,0.102,0.995,0.0769,71.473,0.0514,4,1,-31.092,3,1152
090bRxSmHfZK0HO0ZjYHfO,0.0734,0.731,0.0385,79.458,0.273,3,1,-19.013,6,1153
4sEG0E3IBQHp6V2DGTnXNX,0.234,0.834,0.0527,66.139,0.374,4,1,-15.407,5,1154
0ERk18BFV3SpQvyGdsvUjr,0.66,0.826,0.264,87.514,0.301,4,0,-15.523,0,1155
2BH5BctvIo0c1RGewvY85O,0.334,0.824,0.0377,90.261,0.229,3,0,-14.97,3,1156
5ccZ1SwagMMiuhKgwS5XCS,0.0709,0.827,0.0925,180.968,0.252,3,1,-14.626,2,1157
4YcAtHkPd8Ppq8krhPyUHl,0.152,0.972,0.0393,142.131,0.0837,4,1,-22.452,1,1158
6u6atXen81HpwxxXgHtBex,0.235,0.509,0.191,105.545,0.131,4,1,-17.382,8,1159
4L99Sp02SawvDzzYmZEjrG,0.688,0.953,0.398,117.999,0.607,4,0,-9.658,1,1160
7sP46daC2JkfGJXTmk781r,0.111,0.958,0.0367,77.864,0.245,4,1,-17.154,5,1161
1OJxI8lIWRqBvouJxW1nzN,0.272,0.921,0.0384,73.966,0.0141,4,1,-23.72,0,1162
0OsgBWQtKnFiJW5x0GGE5k,0.126,0.541,0.0337,98.418,0.438,1,0,-12.986,6,1163
5HzfnZhtGRSenfvmdnY7aV,0.467,0.974,0.151,72.531,0.237,5,1,-18.522,2,1164
2EIFUg8PMnZcbmUtFFYOsO,0.0915,0.168,0.0382,87.611,0.213,4,1,-17.735,2,1165
6EZMiMfbbF8AhJBjBXSElv,0.0628,0.644,0.0365,68.188,0.202,4,1,-25.167,11,1166
1NtmzAW40ca0hu1cupLzFX,0.198,0.832,0.0347,90.764,0.267,5,0,-22.942,9,1167
3YkdldE88gRddX2Pe7j4Q5,0.657,0.983,0.486,132.558,0.138,4,0,-21.839,11,1168
0jVy0Y3QEtUKsrIHAZuR45,0.0964,0.78,0.04,87.912,0.46,1,1,-9.822,4,1169
6ortiAMTtp1BVEhmZSdzFP,0.112,0.00013,0.032,58.697,0.492,4,0,-11.492,9,1170
3x1QE1uiG9wqYL7oBW4C8Z,0.644,0.0769,0.311,140.02,0.824,4,1,-8.109,8,1171
7FR8DdPrRieZexZQaGDRWU,0.352,0.978,0.0701,166.634,0.151,4,0,-18.049,8,1172
3WS7spXVlbeC5kjePmHMQW,0.735,0.382,0.523,100.01,0.555,4,0,-8.84,1,1173
5GtZflelBl8UOI1NvEU8xO,0.232,0.72,0.0346,76.373,0.076,5,1,-18.417,2,1174
5tyN7KxjehDAUwxu3lUdB3,0.64,0.0455,0.0386,120.038,0.393,4,0,-11.076,1,1175
2ec65Nx0L097neFuoZeTpK,0.566,0.968,0.036,108.067,0.0908,4,0,-19.187,9,1176
2WXddovIyOAqbE0D7bi4VV,0.597,0.948,0.163,74.062,0.0682,3,1,-17.181,7,1177
6AHW2n1EFK85tYC9922pFP,0.557,0.0166,0.0385,120.021,0.657,3,0,-8.282,6,1178
7ec0sstNnjy5EPug76BJHs,0.384,0.444,0.139,85.002,0.536,4,0,-10.982,3,1179
2d9KBVxb6bUfVCjjv1JAVe,0.377,0.132,0.0457,117.994,0.261,3,1,-15.708,0,1180
1bq6dvKwiL9Bn8j5tAW3Oi,0.0678,0.94,0.0383,61.429,0.119,4,0,-27.362,4,1181
63ZyPUR8NqWgonSM6RsWp0,0.459,0.923,0.17,94.997,0.6,4,1,-11.542,5,1182
6Uv5cYYxDwVRb8PVHGdXcN,0.143,0.325,0.0372,75.304,0.174,4,0,-18.651,9,1183
2gDmEAdcyfpcPYNIsZFewE,0.229,0.131,0.141,119.835,0.473,4,0,-11.956,5,1184
2Vfjt590yeWzfgvvUsPGuf,0.151,0.621,0.037,140.343,0.291,4,0,-26.849,0,1185
78s9ENMqB5MBgV8nhP3ogF,0.507,0.0101,0.0374,144.958,0.37,4,1,-15.211,8,1186
7iXBlomquLUt8TPymUyJJW,0.241,0.953,0.132,126.61,0.126,3,0,-18.77,6,1187
4vU5TfGGHeIwKVzWSov8TM,0.591,0.00193,0.576,130.005,0.742,4,1,-9.644,0,1188
50mwGp3PgKoZldhBvfy2cf,0.115,0.989,0.0298,69.634,0.00151,4,0,-36.995,10,1189
2Uy2p6tkVLj6vaVznKpNCs,0.147,0.99,0.032,140.612,0.0865,5,1,-25.095,2,1190
6VnPaXSu2yDYGMFONryAur,0.868,0.773,0.454,120.009,0.343,4,0,-11.317,9,1191
06dpGiZGqkwqGAp3hcZsau,0.613,0.136,0.0833,140.008,0.389,4,1,-16.573,1,1192
0hzg5LdPnyCJ96RPPpAXkQ,0.221,0.978,0.0354,138.087,0.216,4,0,-18.186,9,1193
2sUwbKtpTLk4iAF5uKObX7,0.16,0.867,0.144,82.054,0.156,1,1,-21.28,2,1194
4twZPBdFpG2AXWrlRqurnQ,0.784,0.118,0.918,105.036,0.491,4,0,-9.327,3,1195
4Lqj6y9e1JgKlYTfGOPp0Y,0.0735,0.114,0.0281,80.877,0.117,4,1,-16.919,2,1196
3vBJYnujT3yxLjLEG1jtDS,0.542,0.0682,0.116,99.976,0.799,4,1,-11.021,2,1197
37BaFZjeEpRRUou7u6HufG,0.534,0.798,0.253,138.505,0.158,4,1,-26.952,0,1198
3lOKW6po9WXDidfTxRZROT,0.14,0.946,0.0325,102.0,0.0858,4,1,-22.846,9,1199
1sr1NnVTSUZL2xGzlkiq1G,0.523,0.546,0.644,95.475,0.567,4,1,-14.383,2,1200
5iRVl2TQ54sk9KMed2iUDy,0.722,0.976,0.755,126.579,0.594,4,1,-17.13,6,1201
3HEbveYYuMeyYjQWiJu3ce,0.775,0.0497,0.414,124.435,0.615,4,1,-8.089,7,1202
4zAzF8denMQ2A21pWfP8M8,0.473,0.0369,0.0658,81.908,0.52,3,1,-9.544,0,1203
7hfuHBsO8CXTDIYLdwmYCM,0.315,0.721,0.038,119.38,0.44,4,0,-17.449,4,1204
6uW8KTrcoTXRcU4xYP8TqQ,0.143,0.958,0.0455,62.39,0.216,5,1,-14.828,2,1205
4NvOG1IZfx5aODE2wczmO3,0.466,0.545,0.144,166.902,0.644,4,1,-7.356,1,1206
0GgT9lSa3nOgHTCmjuxFPd,0.626,0.576,0.244,150.013,0.401,4,0,-14.507,5,1207
2ZgP8BoWtkejALMafPsKTS,0.179,0.0462,0.233,167.965,0.845,3,0,-9.112,0,1208
0TQnoT0Cpoz86gK6nmBcSR,0.647,0.613,0.492,115.659,0.684,4,0,-13.368,6,1209
2ikpOSP6OcfV5FV9qEsBaA,0.611,0.8,0.302,129.729,0.9,4,1,-10.026,1,1210
1b2shvlvvdNEDJuOo8Ub3p,0.71,0.718,0.625,120.002,0.222,4,1,-18.46,0,1211
1TOz844rDZtTtOmHwbuMm9,0.104,0.881,0.0699,72.536,0.188,1,1,-21.759,1,1212
7rpDX6ZPO0bQn9kLuAgj2P,0.0687,0.749,0.0553,56.643,0.376,4,1,-15.82,0,1213
1zG5r3jD7M6CIQ1e2WYZs5,0.116,0.352,0.296,86.655,0.352,4,1,-26.353,1,1214
3OmDM9XrrObE2FMdf20KlK,0.233,0.689,0.035,125.261,0.348,4,0,-13.599,2,1215
2BlFkslvTtk5PUngzWGtpo,0.291,0.976,0.164,138.763,0.221,1,1,-21.331,0,1216
1WKoz3HXkYIt7RrigsGd8H,0.513,0.131,0.342,110.004,0.798,4,0,-9.434,2,1217
7h72nBrDnRp4EejkjNWVWy,0.544,0.181,0.392,172.039,0.473,4,0,-14.816,3,1218
55r5eph3gJOCJMA5FoHYBB,0.193,0.116,0.0399,147.134,0.523,3,1,-9.476,5,1219
4J22SN9pvhb6lHxrB8HSLN,0.63,0.35,0.0398,114.998,0.325,4,0,-20.314,2,1220
0iFiaOGE9TcgyTvHZsmn6o,0.133,0.847,0.0357,84.437,0.113,4,1,-27.028,6,1221
6V2zt4V2XtG4x2EuJbyG8k,0.173,0.989,0.035,143.614,0.00243,3,0,-31.139,2,1222
4v0uDm60hHbSSP2Zt4ZBpy,0.127,0.688,0.0343,149.685,0.334,3,0,-14.519,5,1223
0PztXVa2sZ98byUvMbulRS,0.303,0.352,0.0398,189.831,0.712,4,1,-20.06,9,1224
4oHLmIbw3CkGvJ5EV96TKR,0.117,0.768,0.159,93.862,0.333,4,1,-14.2,0,1225
3RAkRmc5LdRkUlKfDhkR7X,0.245,0.863,0.0399,81.466,0.211,4,1,-16.086,2,1226
0c0ZVPQPNOfoW16dSa891N,0.397,0.942,0.0336,160.016,0.0816,4,1,-22.328,8,1227
0sYrex5gh54aiYJ8pvBsI0,0.218,0.99,0.0366,93.977,0.014,4,1,-24.449,2,1228
4vmsHQznrm160oNT5QJxkC,0.116,0.879,0.0312,76.357,0.089,5,1,-21.845,4,1229
2fNJyKMTqayJ4KIb9JT3AJ,0.221,0.634,0.0383,78.88,0.184,3,1,-22.5,0,1230
2jgNuCtykniRaYhvC2QNlI,0.599,0.00106,0.613,98.894,0.562,4,1,-9.355,0,1231
23IVcgPR97IaIaI2PQAha7,0.132,0.0197,0.0346,89.303,0.299,4,1,-17.453,4,1232
7Kz3cJFlZfhGvyD1KZZmX0,0.172,0.52,0.0369,115.858,0.324,4,1,-17.108,9,1233
1L1LHd3JF1UypCRdXsnkp9,0.709,0.00834,0.67,145.975,0.476,4,1,-12.238,1,1234
2fvad0h6zooi0XDoNEJr3R,0.19,0.689,0.11,99.905,0.487,3,1,-15.765,5,1235
542waU3uXCF7ZVyNDvePHk,0.0946,0.953,0.0328,77.092,0.181,3,1,-20.99,4,1236
6z6jhZKB3vcMN3YnmwNU1M,0.151,0.857,0.0593,73.453,0.19,3,0,-21.094,4,1237
2N1fCSr5EnKyQZ1lsWBquc,0.506,0.00581,0.173,106.004,0.651,4,0,-11.276,4,1238
1cdf1zudJQ6vNqATITlYUG,0.584,0.0641,0.0514,140.023,0.396,4,1,-17.902,7,1239
5v1IWGdPgD2oeWIpm8XcWe,0.186,0.143,0.257,120.13,0.418,3,1,-9.839,11,1240
3PDYWtoqddG16YP6nONF33,0.169,0.974,0.0301,85.997,0.287,3,1,-12.085,7,1241
3tqaI2pKc50nWcQdrxAQdm,0.227,0.0405,0.359,141.311,0.462,4,0,-7.874,5,1242
1bhRkHaQAVKNlH4arrrJQv,0.601,0.286,0.266,104.012,0.551,4,0,-9.848,4,1243
0dXeECLOBFkFG0NzT4nR64,0.539,0.615,0.0597,150.077,0.45,3,1,-11.806,10,1244
6OdzErt4pl8CWZOVcpDtj7,0.107,0.934,0.0392,78.817,0.00278,5,1,-41.25,0,1245
